Date,Load
19/03/2023 10.00,1552.333
19/03/2023 10.30,1674.649
19/03/2023 11.00,1667.342
19/03/2023 11.30,1557.108
19/03/2023 12.00,2005.673
19/03/2023 12.30,2058.077
19/03/2023 13.00,2078.431
19/03/2023 13.30,2250.882
19/03/2023 14.00,2230.58
19/03/2023 14.30,2425.28
19/03/2023 15.00,2498.766
19/03/2023 15.30,2653.444
19/03/2023 16.00,2960.389
19/03/2023 16.30,3183.234
19/03/2023 17.00,3348.816
19/03/2023 17.30,3625.051
19/03/2023 18.00,3803.032
19/03/2023 18.30,4014.731
19/03/2023 19.00,3997.484
19/03/2023 19.30,3972.47
19/03/2023 20.00,3801.219
19/03/2023 20.30,3674.54
19/03/2023 21.00,2949.11
19/03/2023 21.30,2894.313
19/03/2023 22.00,2481.748
19/03/2023 22.30,1534.033
19/03/2023 23.00,1169.543
19/03/2023 23.30,1141.423
20/03/2023 00.00,842.789
20/03/2023 00.30,684.63
20/03/2023 01.00,635.139
20/03/2023 01.30,614.933
20/03/2023 02.00,568.533
20/03/2023 02.30,579.517
20/03/2023 03.00,579.487
20/03/2023 03.30,536.632
20/03/2023 04.00,399.052
20/03/2023 04.30,462.23
20/03/2023 05.00,450.588
20/03/2023 05.30,412.361
20/03/2023 06.00,464.887
20/03/2023 06.30,474.911
20/03/2023 07.00,382.578
20/03/2023 07.30,246.477
20/03/2023 08.00,208.58
20/03/2023 08.30,95.269
20/03/2023 09.00,34.682
20/03/2023 09.30,20.749
20/03/2023 10.00,0
20/03/2023 10.30,560.109
20/03/2023 11.00,1979.397
20/03/2023 11.30,2112.194
20/03/2023 12.00,1943.561
20/03/2023 12.30,1954.579
20/03/2023 13.00,2011.971
20/03/2023 13.30,2059.987
20/03/2023 14.00,2179.661
20/03/2023 14.30,2153.017
20/03/2023 15.00,2392.672
20/03/2023 15.30,2570.027
20/03/2023 16.00,2830.563
20/03/2023 16.30,2993.641
20/03/2023 17.00,3245.007
20/03/2023 17.30,3421.717
20/03/2023 18.00,3574.471
20/03/2023 18.30,3778.929
20/03/2023 19.00,3836.565
20/03/2023 19.30,4007.336
20/03/2023 20.00,3832.621
20/03/2023 20.30,3792.041
20/03/2023 21.00,3604.773
20/03/2023 21.30,2795.3
20/03/2023 22.00,2486.72
20/03/2023 22.30,1534.221
20/03/2023 23.00,1225.112
20/03/2023 23.30,799.777
21/03/2023 00.00,1377.086
21/03/2023 00.30,690.305
21/03/2023 01.00,656.213
21/03/2023 01.30,653.643
21/03/2023 02.00,604.108
21/03/2023 02.30,583.101
21/03/2023 03.00,552.841
21/03/2023 03.30,513.564
21/03/2023 04.00,460.288
21/03/2023 04.30,456.801
21/03/2023 05.00,477.617
21/03/2023 05.30,463.29
21/03/2023 06.00,403.286
21/03/2023 06.30,423.173
21/03/2023 07.00,383.737
21/03/2023 07.30,322.868
21/03/2023 08.00,391.497
21/03/2023 08.30,253.976
21/03/2023 09.00,129.272
21/03/2023 09.30,154.026
21/03/2023 10.00,256.801
21/03/2023 10.30,543.899
21/03/2023 11.00,2676.076
21/03/2023 11.30,2067.854
21/03/2023 12.00,1995.834
21/03/2023 12.30,2680.578
21/03/2023 13.00,2086.514
21/03/2023 13.30,2275.273
21/03/2023 14.00,2269.556
21/03/2023 14.30,2411.679
21/03/2023 15.00,2573.473
21/03/2023 15.30,2685.95
21/03/2023 16.00,2995.322
21/03/2023 16.30,3289.501
21/03/2023 17.00,3562.593
21/03/2023 17.30,3629.003
21/03/2023 18.00,3894.513
21/03/2023 18.30,3941.865
21/03/2023 19.00,3916.946
21/03/2023 19.30,3946.62
21/03/2023 20.00,3807.785
21/03/2023 20.30,3685.65
21/03/2023 21.00,3633.979
21/03/2023 21.30,2763.076
21/03/2023 22.00,2421.525
21/03/2023 22.30,1379.304
21/03/2023 23.00,703.483
21/03/2023 23.30,658.895
22/03/2023 00.00,1155.521
22/03/2023 00.30,561.015
22/03/2023 01.00,553.214
22/03/2023 01.30,554.938
22/03/2023 02.00,508.544
22/03/2023 02.30,503.181
22/03/2023 03.00,503.452
22/03/2023 03.30,512.548
22/03/2023 04.00,456.122
22/03/2023 04.30,447.506
22/03/2023 05.00,455.07
22/03/2023 05.30,435.086
22/03/2023 06.00,456.199
22/03/2023 06.30,497.323
22/03/2023 07.00,461.054
22/03/2023 07.30,455.271
22/03/2023 08.00,613.999
22/03/2023 08.30,785.131
22/03/2023 09.00,868.833
22/03/2023 09.30,1056.123
22/03/2023 10.00,1040.052
22/03/2023 10.30,1448.498
22/03/2023 11.00,3167.079
22/03/2023 11.30,3264.253
22/03/2023 12.00,3240.189
22/03/2023 12.30,2675.247
22/03/2023 13.00,3001.596
22/03/2023 13.30,3087.872
22/03/2023 14.00,3083.317
22/03/2023 14.30,3332.818
22/03/2023 15.00,3117.725
22/03/2023 15.30,2877.71
22/03/2023 16.00,2655.419
22/03/2023 16.30,2730.491
22/03/2023 17.00,3269.876
22/03/2023 17.30,3277.651
22/03/2023 18.00,3315.59
22/03/2023 18.30,3529.895
22/03/2023 19.00,3568.099
22/03/2023 19.30,3608.948
22/03/2023 20.00,3475.083
22/03/2023 20.30,3358.735
22/03/2023 21.00,3356.013
22/03/2023 21.30,2498.327
22/03/2023 22.00,2457.379
22/03/2023 22.30,1187.787
22/03/2023 23.00,754.967
22/03/2023 23.30,719.643
23/03/2023 00.00,1267.848
23/03/2023 00.30,549.936
23/03/2023 01.00,524.897
23/03/2023 01.30,529.057
23/03/2023 02.00,471.786
23/03/2023 02.30,474.692
23/03/2023 03.00,435.44
23/03/2023 03.30,448.795
23/03/2023 04.00,416.44
23/03/2023 04.30,398.187
23/03/2023 05.00,407.022
23/03/2023 05.30,411.461
23/03/2023 06.00,360.816
23/03/2023 06.30,414.658
23/03/2023 07.00,340
23/03/2023 07.30,173.627
23/03/2023 08.00,444.092
23/03/2023 08.30,0
23/03/2023 09.00,0
23/03/2023 09.30,0
23/03/2023 10.00,0
23/03/2023 10.30,0
23/03/2023 11.00,2547.928
23/03/2023 11.30,2617.495
23/03/2023 12.00,2383.595
23/03/2023 12.30,2182.361
23/03/2023 13.00,2844.832
23/03/2023 13.30,2402.388
23/03/2023 14.00,2292.285
23/03/2023 14.30,2393.61
23/03/2023 15.00,1907.237
23/03/2023 15.30,2525.96
23/03/2023 16.00,2648.952
23/03/2023 16.30,2983.929
23/03/2023 17.00,2992.456
23/03/2023 17.30,3204.807
23/03/2023 18.00,3367.658
23/03/2023 18.30,3493.871
23/03/2023 19.00,3514.107
23/03/2023 19.30,3632.24
23/03/2023 20.00,3480.35
23/03/2023 20.30,3345.879
23/03/2023 21.00,2713.082
23/03/2023 21.30,2811.634
23/03/2023 22.00,2450.54
23/03/2023 22.30,1246.042
23/03/2023 23.00,771.495
23/03/2023 23.30,700.63
24/03/2023 00.00,1302.237
24/03/2023 00.30,569.065
24/03/2023 01.00,514.179
24/03/2023 01.30,524.246
24/03/2023 02.00,471.861
24/03/2023 02.30,478.394
24/03/2023 03.00,484.204
24/03/2023 03.30,490.112
24/03/2023 04.00,430.484
24/03/2023 04.30,411.392
24/03/2023 05.00,415.714
24/03/2023 05.30,418.922
24/03/2023 06.00,430.221
24/03/2023 06.30,483.385
24/03/2023 07.00,369.034
24/03/2023 07.30,200.63
24/03/2023 08.00,202.821
24/03/2023 08.30,379.445
24/03/2023 09.00,347.553
24/03/2023 09.30,322.683
24/03/2023 10.00,193.144
24/03/2023 10.30,616.637
24/03/2023 11.00,2055.317
24/03/2023 11.30,2076.536
24/03/2023 12.00,2949.071
24/03/2023 12.30,2761.497
24/03/2023 13.00,2967.596
24/03/2023 13.30,1806.281
24/03/2023 14.00,2005.921
24/03/2023 14.30,2212.253
24/03/2023 15.00,2182.036
24/03/2023 15.30,2305.92
24/03/2023 16.00,2667.205
24/03/2023 16.30,2928.502
24/03/2023 17.00,3126.946
24/03/2023 17.30,3441.759
24/03/2023 18.00,3561.975
24/03/2023 18.30,3757.62
24/03/2023 19.00,3795.392
24/03/2023 19.30,3797.376
24/03/2023 20.00,3803.424
24/03/2023 20.30,3752.71
24/03/2023 21.00,3662.873
24/03/2023 21.30,2939.375
24/03/2023 22.00,2542.705
24/03/2023 22.30,1707.982
24/03/2023 23.00,1332.827
24/03/2023 23.30,1186.196
25/03/2023 00.00,1247.011
25/03/2023 00.30,1251.154
25/03/2023 01.00,728.823
25/03/2023 01.30,676.281
25/03/2023 02.00,627.112
25/03/2023 02.30,617.33
25/03/2023 03.00,559.283
25/03/2023 03.30,590.978
25/03/2023 04.00,446.699
25/03/2023 04.30,440.784
25/03/2023 05.00,461.807
25/03/2023 05.30,423.887
25/03/2023 06.00,414.068
25/03/2023 06.30,436.202
25/03/2023 07.00,389.709
25/03/2023 07.30,283.115
25/03/2023 08.00,217.537
25/03/2023 08.30,242.903
25/03/2023 09.00,207.98
25/03/2023 09.30,927.729
25/03/2023 10.00,2191.506
25/03/2023 10.30,2165.421
25/03/2023 11.00,1963.548
25/03/2023 11.30,1756.061
25/03/2023 12.00,3079.804
25/03/2023 12.30,2674.974
25/03/2023 13.00,1956.506
25/03/2023 13.30,1983.124
25/03/2023 14.00,2029.189
25/03/2023 14.30,2079.844
25/03/2023 15.00,2291.068
25/03/2023 15.30,2464.612
25/03/2023 16.00,2828.496
25/03/2023 16.30,3027.428
25/03/2023 17.00,3216.913
25/03/2023 17.30,3447.754
25/03/2023 18.00,3745.091
25/03/2023 18.30,3906.286
25/03/2023 19.00,3844.839
25/03/2023 19.30,3871.804
25/03/2023 20.00,3869.877
25/03/2023 20.30,3739.905
25/03/2023 21.00,3525.064
25/03/2023 21.30,2665.932
25/03/2023 22.00,2338.063
25/03/2023 22.30,1527.342
25/03/2023 23.00,1368.917
25/03/2023 23.30,1137.343
26/03/2023 00.00,1164.658
26/03/2023 00.30,1125.751
26/03/2023 01.00,762.584
26/03/2023 01.30,693.998
26/03/2023 02.00,477.529
26/03/2023 02.30,472.954
26/03/2023 03.00,476.803
26/03/2023 03.30,497.172
26/03/2023 04.00,417.595
26/03/2023 04.30,441.125
26/03/2023 05.00,444.393
26/03/2023 05.30,432.656
26/03/2023 06.00,410.51
26/03/2023 06.30,428.276
26/03/2023 07.00,358.581
26/03/2023 07.30,305.449
26/03/2023 08.00,218.731
26/03/2023 08.30,141.116
26/03/2023 09.00,91.745
26/03/2023 09.30,156.902
26/03/2023 10.00,2233.751
26/03/2023 10.30,2117.606
26/03/2023 11.00,1925.185
26/03/2023 11.30,1856.935
26/03/2023 12.00,2984.255
26/03/2023 12.30,2781.831
26/03/2023 13.00,3250.109
26/03/2023 13.30,3380.5
26/03/2023 14.00,3023.297
26/03/2023 14.30,2670.779
26/03/2023 15.00,2324.412
26/03/2023 15.30,2641.086
26/03/2023 16.00,2896.853
26/03/2023 16.30,3201.911
26/03/2023 17.00,3318.321
26/03/2023 17.30,3678.859
26/03/2023 18.00,3861.809
26/03/2023 18.30,3945.063
26/03/2023 19.00,3993.805
26/03/2023 19.30,4051.073
26/03/2023 20.00,3853.333
26/03/2023 20.30,3726.991
26/03/2023 21.00,3616.974
26/03/2023 21.30,2818.828
26/03/2023 22.00,2489.8
26/03/2023 22.30,1499.496
26/03/2023 23.00,1182.47
26/03/2023 23.30,680.425
27/03/2023 00.00,749.149
27/03/2023 00.30,694.301
27/03/2023 01.00,549.052
27/03/2023 01.30,573.709
27/03/2023 02.00,525.373
27/03/2023 02.30,498.464
27/03/2023 03.00,497.274
27/03/2023 03.30,532.679
27/03/2023 04.00,469.535
27/03/2023 04.30,445.539
27/03/2023 05.00,465.396
27/03/2023 05.30,467.11
27/03/2023 06.00,478.104
27/03/2023 06.30,468.696
27/03/2023 07.00,482.328
27/03/2023 07.30,221.347
27/03/2023 08.00,82.968
27/03/2023 08.30,0
27/03/2023 09.00,0
27/03/2023 09.30,0
27/03/2023 10.00,0
27/03/2023 10.30,466.417
27/03/2023 11.00,2079.629
27/03/2023 11.30,2020.21
27/03/2023 12.00,1724.858
27/03/2023 12.30,2274.117
27/03/2023 13.00,1982.698
27/03/2023 13.30,2025.953
27/03/2023 14.00,2815.234
27/03/2023 14.30,2099.899
27/03/2023 15.00,2232.985
27/03/2023 15.30,2468.483
27/03/2023 16.00,2763.181
27/03/2023 16.30,2982.247
27/03/2023 17.00,3227.75
27/03/2023 17.30,3441.969
27/03/2023 18.00,3787.235
27/03/2023 18.30,3847.266
27/03/2023 19.00,3871.908
27/03/2023 19.30,3841.911
27/03/2023 20.00,3789.842
27/03/2023 20.30,3710.276
27/03/2023 21.00,3619.237
27/03/2023 21.30,2796.496
27/03/2023 22.00,2450.068
27/03/2023 22.30,1486.851
27/03/2023 23.00,1144.348
27/03/2023 23.30,676.383
28/03/2023 00.00,761.257
28/03/2023 00.30,571.557
28/03/2023 01.00,559.643
28/03/2023 01.30,574.449
28/03/2023 02.00,516.164
28/03/2023 02.30,511.814
28/03/2023 03.00,516.566
28/03/2023 03.30,518.257
28/03/2023 04.00,429.923
28/03/2023 04.30,407.968
28/03/2023 05.00,415.905
28/03/2023 05.30,441.012
28/03/2023 06.00,397.173
28/03/2023 06.30,419.08
28/03/2023 07.00,381.635
28/03/2023 07.30,250.343
28/03/2023 08.00,106.368
28/03/2023 08.30,530.272
28/03/2023 09.00,0
28/03/2023 09.30,360.124
28/03/2023 10.00,0
28/03/2023 10.30,318.581
28/03/2023 11.00,1784.289
28/03/2023 11.30,2502.497
28/03/2023 12.00,2457.241
28/03/2023 12.30,1880.753
28/03/2023 13.00,1960.444
28/03/2023 13.30,2515.398
28/03/2023 14.00,3217.619
28/03/2023 14.30,2595.595
28/03/2023 15.00,2435.773
28/03/2023 15.30,2455.37
28/03/2023 16.00,2738.594
28/03/2023 16.30,3044.784
28/03/2023 17.00,3285.818
28/03/2023 17.30,3618.883
28/03/2023 18.00,3677.383
28/03/2023 18.30,3857.315
28/03/2023 19.00,3903.303
28/03/2023 19.30,3858.077
28/03/2023 20.00,3750.034
28/03/2023 20.30,3737.19
28/03/2023 21.00,3630.758
28/03/2023 21.30,2786.565
28/03/2023 22.00,2468.36
28/03/2023 22.30,1485.668
28/03/2023 23.00,803.007
28/03/2023 23.30,778.175
29/03/2023 00.00,1207.272
29/03/2023 00.30,628.352
29/03/2023 01.00,554.702
29/03/2023 01.30,544.797
29/03/2023 02.00,534.256
29/03/2023 02.30,532.901
29/03/2023 03.00,545.018
29/03/2023 03.30,541.083
29/03/2023 04.00,504.433
29/03/2023 04.30,487.426
29/03/2023 05.00,478.931
29/03/2023 05.30,483.084
29/03/2023 06.00,429.028
29/03/2023 06.30,465.364
29/03/2023 07.00,399.431
29/03/2023 07.30,318.108
29/03/2023 08.00,405.432
29/03/2023 08.30,194.13
29/03/2023 09.00,0
29/03/2023 09.30,369.968
29/03/2023 10.00,442.071
29/03/2023 10.30,920.879
29/03/2023 11.00,2112.491
29/03/2023 11.30,1852.097
29/03/2023 12.00,1857.685
29/03/2023 12.30,1872.824
29/03/2023 13.00,2212.119
29/03/2023 13.30,2041.963
29/03/2023 14.00,2218.636
29/03/2023 14.30,2185.544
29/03/2023 15.00,2361.906
29/03/2023 15.30,2554.503
29/03/2023 16.00,2941.844
29/03/2023 16.30,3038.825
29/03/2023 17.00,3628.409
29/03/2023 17.30,3731.68
29/03/2023 18.00,3781.513
29/03/2023 18.30,3870.095
29/03/2023 19.00,3958.098
29/03/2023 19.30,3915.058
29/03/2023 20.00,3925.657
29/03/2023 20.30,3820.016
29/03/2023 21.00,3712.844
29/03/2023 21.30,2736.897
29/03/2023 22.00,2480.723
29/03/2023 22.30,1478.631
29/03/2023 23.00,759.417
29/03/2023 23.30,722.844
30/03/2023 00.00,1421.461
30/03/2023 00.30,573.294
30/03/2023 01.00,540.906
30/03/2023 01.30,550.209
30/03/2023 02.00,509.669
30/03/2023 02.30,499.311
30/03/2023 03.00,466.548
30/03/2023 03.30,501.377
30/03/2023 04.00,439.466
30/03/2023 04.30,439.871
30/03/2023 05.00,422.197
30/03/2023 05.30,431.871
30/03/2023 06.00,443.037
30/03/2023 06.30,502.412
30/03/2023 07.00,345.026
30/03/2023 07.30,245.404
30/03/2023 08.00,20.62
30/03/2023 08.30,0
30/03/2023 09.00,549.251
30/03/2023 09.30,368.298
30/03/2023 10.00,355.738
30/03/2023 10.30,976.233
30/03/2023 11.00,2016.726
30/03/2023 11.30,2108.882
30/03/2023 12.00,1560.721
30/03/2023 12.30,1524.819
30/03/2023 13.00,1650.296
30/03/2023 13.30,1743.617
30/03/2023 14.00,2566.594
30/03/2023 14.30,2426.226
30/03/2023 15.00,2906.358
30/03/2023 15.30,2464.01
30/03/2023 16.00,3252.556
30/03/2023 16.30,3140.85
30/03/2023 17.00,3353.268
30/03/2023 17.30,3426.162
30/03/2023 18.00,3711.896
30/03/2023 18.30,3825.281
30/03/2023 19.00,3897.765
30/03/2023 19.30,3918.583
30/03/2023 20.00,3793.377
30/03/2023 20.30,3731.326
30/03/2023 21.00,3017.388
30/03/2023 21.30,2806.797
30/03/2023 22.00,2502.429
30/03/2023 22.30,1372.85
30/03/2023 23.00,754.825
30/03/2023 23.30,896.861
31/03/2023 00.00,671.274
31/03/2023 00.30,638.99
31/03/2023 01.00,600.592
31/03/2023 01.30,606.482
31/03/2023 02.00,565.763
31/03/2023 02.30,564.673
31/03/2023 03.00,605.86
31/03/2023 03.30,582.239
31/03/2023 04.00,478.257
31/03/2023 04.30,481.838
31/03/2023 05.00,488.636
31/03/2023 05.30,419.35
31/03/2023 06.00,403.037
31/03/2023 06.30,411.669
31/03/2023 07.00,333.958
31/03/2023 07.30,148.291
31/03/2023 08.00,30.033
31/03/2023 08.30,0
31/03/2023 09.00,0
31/03/2023 09.30,0
31/03/2023 10.00,706.316
31/03/2023 10.30,0
31/03/2023 11.00,1725.817
31/03/2023 11.30,2328.783
31/03/2023 12.00,1992.687
31/03/2023 12.30,1918.958
31/03/2023 13.00,1922.401
31/03/2023 13.30,1931.861
31/03/2023 14.00,1963.424
31/03/2023 14.30,2066.922
31/03/2023 15.00,2346.441
31/03/2023 15.30,2489.712
31/03/2023 16.00,2740.005
31/03/2023 16.30,2949.19
31/03/2023 17.00,3209.036
31/03/2023 17.30,3713.073
31/03/2023 18.00,3676.73
31/03/2023 18.30,3863.919
31/03/2023 19.00,3887.366
31/03/2023 19.30,3974.728
31/03/2023 20.00,3971.516
31/03/2023 20.30,3823.24
31/03/2023 21.00,3681.181
31/03/2023 21.30,2767.788
31/03/2023 22.00,2557.469
31/03/2023 22.30,1510.589
31/03/2023 23.00,885.057
31/03/2023 23.30,817.447
01/04/2023 00.00,1434.171
01/04/2023 00.30,792.262
01/04/2023 01.00,786.653
01/04/2023 01.30,584.242
01/04/2023 02.00,539.379
01/04/2023 02.30,511.244
01/04/2023 03.00,504.992
01/04/2023 03.30,513.297
01/04/2023 04.00,478.703
01/04/2023 04.30,439.423
01/04/2023 05.00,454.622
01/04/2023 05.30,418.165
01/04/2023 06.00,382.982
01/04/2023 06.30,441.907
01/04/2023 07.00,351.319
01/04/2023 07.30,222.856
01/04/2023 08.00,150.219
01/04/2023 08.30,70.894
01/04/2023 09.00,0
01/04/2023 09.30,982.002
01/04/2023 10.00,2103.897
01/04/2023 10.30,2238.887
01/04/2023 11.00,2105.661
01/04/2023 11.30,2009.048
01/04/2023 12.00,2034.747
01/04/2023 12.30,1955.351
01/04/2023 13.00,2502.205
01/04/2023 13.30,2402.676
01/04/2023 14.00,2473.495
01/04/2023 14.30,2534.622
01/04/2023 15.00,2606.334
01/04/2023 15.30,2861.133
01/04/2023 16.00,3124.686
01/04/2023 16.30,3261.996
01/04/2023 17.00,3429.131
01/04/2023 17.30,3721.295
01/04/2023 18.00,3868.467
01/04/2023 18.30,3738.603
01/04/2023 19.00,3958.843
01/04/2023 19.30,4049.696
01/04/2023 20.00,3870.955
01/04/2023 20.30,3849.028
01/04/2023 21.00,3727.996
01/04/2023 21.30,2748.786
01/04/2023 22.00,2479.07
01/04/2023 22.30,1495.276
01/04/2023 23.00,1178.797
01/04/2023 23.30,1134.527
02/04/2023 00.00,1155.674
02/04/2023 00.30,807.477
02/04/2023 01.00,780.964
02/04/2023 01.30,596.564
02/04/2023 02.00,536.259
02/04/2023 02.30,503.814
02/04/2023 03.00,548.019
02/04/2023 03.30,529.345
02/04/2023 04.00,492.22
02/04/2023 04.30,501.53
02/04/2023 05.00,511.103
02/04/2023 05.30,475.177
02/04/2023 06.00,524.176
02/04/2023 06.30,542.843
02/04/2023 07.00,423.218
02/04/2023 07.30,272.819
02/04/2023 08.00,246.244
02/04/2023 08.30,151.991
02/04/2023 09.00,86.766
02/04/2023 09.30,982.163
02/04/2023 10.00,1690.096
02/04/2023 10.30,2267.557
02/04/2023 11.00,2158.165
02/04/2023 11.30,2132.836
02/04/2023 12.00,3234.605
02/04/2023 12.30,1884.65
02/04/2023 13.00,3072.771
02/04/2023 13.30,2171.89
02/04/2023 14.00,2137.359
02/04/2023 14.30,2284.268
02/04/2023 15.00,2471.006
02/04/2023 15.30,2641.529
02/04/2023 16.00,2919.851
02/04/2023 16.30,3209.279
02/04/2023 17.00,3396.997
02/04/2023 17.30,3711.384
02/04/2023 18.00,3835.674
02/04/2023 18.30,4004.895
02/04/2023 19.00,3985.794
02/04/2023 19.30,4031.704
02/04/2023 20.00,3920.295
02/04/2023 20.30,3859.874
02/04/2023 21.00,3732.573
02/04/2023 21.30,3346.881
02/04/2023 22.00,2552.064
02/04/2023 22.30,1338.844
02/04/2023 23.00,1130.338
02/04/2023 23.30,702.099
03/04/2023 00.00,664.814
03/04/2023 00.30,650.298
03/04/2023 01.00,608.436
03/04/2023 01.30,584.183
03/04/2023 02.00,558.88
03/04/2023 02.30,554.337
03/04/2023 03.00,558.289
03/04/2023 03.30,555.996
03/04/2023 04.00,476.054
03/04/2023 04.30,431.828
03/04/2023 05.00,452.359
03/04/2023 05.30,440.521
03/04/2023 06.00,432.918
03/04/2023 06.30,436.001
03/04/2023 07.00,376.011
03/04/2023 07.30,197.639
03/04/2023 08.00,128.843
03/04/2023 08.30,15.185
03/04/2023 09.00,0
03/04/2023 09.30,0
03/04/2023 10.00,0
03/04/2023 10.30,1037.462
03/04/2023 11.00,1783.729
03/04/2023 11.30,1969.677
03/04/2023 12.00,1813.066
03/04/2023 12.30,1831.854
03/04/2023 13.00,1922.261
03/04/2023 13.30,1982.828
03/04/2023 14.00,1913.545
03/04/2023 14.30,2054.559
03/04/2023 15.00,2192.038
03/04/2023 15.30,2375.906
03/04/2023 16.00,2562.595
03/04/2023 16.30,2809.501
03/04/2023 17.00,3035.168
03/04/2023 17.30,3359.057
03/04/2023 18.00,3715.125
03/04/2023 18.30,3714.106
03/04/2023 19.00,3915.511
03/04/2023 19.30,3876.547
03/04/2023 20.00,3784.933
03/04/2023 20.30,3730.228
03/04/2023 21.00,3585.832
03/04/2023 21.30,2747.764
03/04/2023 22.00,2543.915
03/04/2023 22.30,1508.406
03/04/2023 23.00,1192.578
03/04/2023 23.30,715.507
04/04/2023 00.00,754.65
04/04/2023 00.30,562.449
04/04/2023 01.00,526.351
04/04/2023 01.30,512.195
04/04/2023 02.00,524.731
04/04/2023 02.30,499.163
04/04/2023 03.00,520.687
04/04/2023 03.30,476.973
04/04/2023 04.00,459.408
04/04/2023 04.30,464.635
04/04/2023 05.00,470.855
04/04/2023 05.30,419.232
04/04/2023 06.00,403.841
04/04/2023 06.30,404.384
04/04/2023 07.00,316.172
04/04/2023 07.30,192.552
04/04/2023 08.00,157.889
04/04/2023 08.30,0.391
04/04/2023 09.00,0
04/04/2023 09.30,0
04/04/2023 10.00,0
04/04/2023 10.30,0
04/04/2023 11.00,1201.054
04/04/2023 11.30,2074.118
04/04/2023 12.00,2012.222
04/04/2023 12.30,1980.482
04/04/2023 13.00,2070.037
04/04/2023 13.30,2064.915
04/04/2023 14.00,2176.172
04/04/2023 14.30,2310.267
04/04/2023 15.00,2391.926
04/04/2023 15.30,2592.91
04/04/2023 16.00,2872.716
04/04/2023 16.30,3079.824
04/04/2023 17.00,3384.709
04/04/2023 17.30,3624.78
04/04/2023 18.00,3795.221
04/04/2023 18.30,3879.157
04/04/2023 19.00,4013.534
04/04/2023 19.30,4038.906
04/04/2023 20.00,3889.068
04/04/2023 20.30,3833.572
04/04/2023 21.00,3703.807
04/04/2023 21.30,2817.992
04/04/2023 22.00,2383.824
04/04/2023 22.30,1446.124
04/04/2023 23.00,1424.268
04/04/2023 23.30,668.42
05/04/2023 00.00,603.236
05/04/2023 00.30,566.999
05/04/2023 01.00,531.685
05/04/2023 01.30,526.06
05/04/2023 02.00,488.144
05/04/2023 02.30,514.115
05/04/2023 03.00,511.916
05/04/2023 03.30,487.797
05/04/2023 04.00,459.073
05/04/2023 04.30,463.021
05/04/2023 05.00,444.286
05/04/2023 05.30,429.827
05/04/2023 06.00,441.313
05/04/2023 06.30,470.116
05/04/2023 07.00,363.983
05/04/2023 07.30,209.994
05/04/2023 08.00,256.277
05/04/2023 08.30,116.503
05/04/2023 09.00,0
05/04/2023 09.30,0
05/04/2023 10.00,0
05/04/2023 10.30,773.543
05/04/2023 11.00,1973.699
05/04/2023 11.30,3052.31
05/04/2023 12.00,2034.269
05/04/2023 12.30,2028.892
05/04/2023 13.00,2733.359
05/04/2023 13.30,2560.18
05/04/2023 14.00,2540.831
05/04/2023 14.30,2720.63
05/04/2023 15.00,2895.734
05/04/2023 15.30,2947.458
05/04/2023 16.00,3092.809
05/04/2023 16.30,3375.791
05/04/2023 17.00,3657.57
05/04/2023 17.30,3815.305
05/04/2023 18.00,4062.977
05/04/2023 18.30,4215.043
05/04/2023 19.00,4108.453
05/04/2023 19.30,3844.474
05/04/2023 20.00,3681.061
05/04/2023 20.30,3656.075
05/04/2023 21.00,3617.845
05/04/2023 21.30,3348.5
05/04/2023 22.00,2242.238
05/04/2023 22.30,1383.718
05/04/2023 23.00,1104.25
05/04/2023 23.30,667.075
06/04/2023 00.00,774.639
06/04/2023 00.30,600.82
06/04/2023 01.00,577.682
06/04/2023 01.30,574.157
06/04/2023 02.00,547.796
06/04/2023 02.30,534.805
06/04/2023 03.00,555.722
06/04/2023 03.30,530.317
06/04/2023 04.00,435.735
06/04/2023 04.30,450.761
06/04/2023 05.00,454.215
06/04/2023 05.30,421.049
06/04/2023 06.00,408.002
06/04/2023 06.30,416.855
06/04/2023 07.00,329.109
06/04/2023 07.30,173.806
06/04/2023 08.00,158.231
06/04/2023 08.30,282.013
06/04/2023 09.00,554.894
06/04/2023 09.30,209.912
06/04/2023 10.00,0
06/04/2023 10.30,527.1
06/04/2023 11.00,1955.816
06/04/2023 11.30,2179.799
06/04/2023 12.00,2623.962
06/04/2023 12.30,2126.217
06/04/2023 13.00,2606.529
06/04/2023 13.30,2568.65
06/04/2023 14.00,2510.379
06/04/2023 14.30,2642.072
06/04/2023 15.00,2757.066
06/04/2023 15.30,2947.201
06/04/2023 16.00,3251.21
06/04/2023 16.30,3390.83
06/04/2023 17.00,3581.433
06/04/2023 17.30,3840.159
06/04/2023 18.00,4052.279
06/04/2023 18.30,4122.833
06/04/2023 19.00,4082.099
06/04/2023 19.30,3810.006
06/04/2023 20.00,3710.945
06/04/2023 20.30,3723.078
06/04/2023 21.00,3666.36
06/04/2023 21.30,2592.891
06/04/2023 22.00,2371.405
06/04/2023 22.30,1378.713
06/04/2023 23.00,1263.663
06/04/2023 23.30,1078.588
07/04/2023 00.00,725.838
07/04/2023 00.30,590.886
07/04/2023 01.00,554.598
07/04/2023 01.30,543.718
07/04/2023 02.00,540.407
07/04/2023 02.30,526.978
07/04/2023 03.00,520.98
07/04/2023 03.30,519.325
07/04/2023 04.00,472.595
07/04/2023 04.30,494.209
07/04/2023 05.00,485.721
