timestamp,load,day_of_week,month
2023-06-23,3198.1696,4,6
2023-06-24,3190.0584,5,6
2023-06-25,3191.5864,6,6
2023-06-26,3128.6704,0,6
2023-06-27,3004.8336,1,6
2023-06-28,2917.156,2,6
2023-06-29,2904.4224,3,6
2023-06-30,2973.4448,4,6
2023-07-01,3018.5448,5,7
2023-07-02,2887.3088,6,7
2023-07-03,2872.28,0,7
2023-07-04,2811.4352,1,7
2023-07-05,2963.963,2,7
2023-07-06,3203.808,3,7
2023-07-07,3344.33,4,7
2023-07-08,3420.454,5,7
2023-07-09,3384.578,6,7
2023-07-10,3190.6,0,7
2023-07-11,3196.729,1,7
2023-07-12,3244.491,2,7
2023-07-13,3152.948,3,7
2023-07-14,3325.91,4,7
2023-07-15,3246.862,5,7
2023-07-16,3313.03,6,7
2023-07-17,3252.412,0,7
2023-07-18,3097.419,1,7
2023-07-19,3120.197,2,7
2023-07-20,3076.834,3,7
2023-07-21,3194.933,4,7
2023-07-22,3284.407,5,7
2023-07-23,3428.274,6,7
2023-07-24,3170.081,0,7
2023-07-25,3024.17,1,7
2023-07-26,3125.625,2,7
2023-07-27,3172.642,3,7
2023-07-28,3162.3,4,7
2023-07-29,3286.55,5,7
2023-07-30,3239.405,6,7
2023-07-31,3288.689,0,7
2023-08-01,3287.338,1,8
2023-08-02,3303.839,2,8
2023-08-03,3111.082,3,8
2023-08-04,3241.287,4,8
2023-08-05,3290.897,5,8
2023-08-06,3460.446,6,8
2023-08-07,3089.256,0,8
2023-08-08,3111.475,1,8
2023-08-09,3220.372,2,8
2023-08-10,3144.219,3,8
2023-08-11,3307.739,4,8
2023-08-12,3569.995,5,8
2023-08-13,3430.95,6,8
2023-08-14,3369.883,0,8
2023-08-15,3161.464,1,8
2023-08-16,3184.953,2,8
2023-08-17,2972.208,3,8
2023-08-18,3220.884,4,8
2023-08-19,3148.794,5,8
2023-08-20,3432.099,6,8
2023-08-21,3190.873,0,8
2023-08-22,3182.425,1,8
2023-08-23,3131.236,2,8
2023-08-24,3060.663,3,8
2023-08-25,3090.89,4,8
2023-08-26,3198.197,5,8
2023-08-27,3253.087,6,8
2023-08-28,3216.997,0,8
2023-08-29,3219.902,1,8
2023-08-30,3205.662,2,8
2023-08-31,3209.439,3,8
2023-09-01,3247.5,4,9
2023-09-02,3282.418,5,9
2023-09-03,3355.416,6,9
2023-09-04,3177.366,0,9
2023-09-05,3102.077,1,9
2023-09-06,3141.644,2,9
2023-09-07,3132.109,3,9
2023-09-08,3138.881,4,9
2023-09-09,3344.055,5,9
2023-09-10,3297.555,6,9
2023-09-11,3074.758,0,9
2023-09-12,3101.053,1,9
2023-09-13,3064.491,2,9
2023-09-14,3032.243,3,9
2023-09-15,3167.221,4,9
2023-09-16,3172.067,5,9
2023-09-17,3211.555,6,9
2023-09-18,3072.276,0,9
2023-09-19,3022.559,1,9
2023-09-20,3330.172,2,9
2023-09-21,3175.83,3,9
2023-09-22,3156.656,4,9
2023-09-23,3200.042,5,9
2023-09-24,0.0,6,9
2023-09-25,3173.366,0,9
2023-09-26,3133.163,1,9
2023-09-27,3083.212,2,9
2023-09-28,3132.546,3,9
2023-09-29,3222.339,4,9
2023-09-30,3245.751,5,9
2023-10-01,3365.236,6,10
2023-10-02,3110.567,0,10
2023-10-03,3345.488,1,10
2023-10-04,3147.297,2,10
2023-10-05,3188.549,3,10
2023-10-06,3146.736,4,10
2023-10-07,4223.9,5,10
2023-10-08,4037.49,6,10
2023-10-09,3940.554,0,10
2023-10-10,4075.498,1,10
2023-10-11,4056.963,2,10
2023-10-12,4072.51,3,10
2023-10-13,4302.456,4,10
2023-10-14,4200.228,5,10
2023-10-15,4316.741,6,10
2023-10-16,3991.965,0,10
2023-10-17,3908.584,1,10
2023-10-18,3931.665,2,10
2023-10-19,3978.245,3,10
2023-10-20,4110.345,4,10
2023-10-21,4041.732,5,10
2023-10-22,4125.896,6,10
2023-10-23,4180.228,0,10
2023-10-24,4080.765,1,10
2023-10-25,4074.796,2,10
2023-10-26,4032.487,3,10
2023-10-27,4301.056,4,10
2023-10-28,4406.823,5,10
2023-10-29,4419.289,6,10
2023-10-30,4195.094,0,10
2023-10-31,3999.907,1,10
2023-11-01,4138.183,2,11
2023-11-02,4136.234,3,11
2023-11-03,4274.907,4,11
2023-11-04,4187.273,5,11
2023-11-05,4208.066,6,11
2023-11-06,4186.278,0,11
2023-11-07,4023.968,1,11
2023-11-08,3932.009,2,11
2023-11-09,4108.329,3,11
2023-11-10,4176.338,4,11
2023-11-11,4229.932,5,11
2023-11-12,4374.091,6,11
2023-11-13,4009.131,0,11
2023-11-14,3995.883,1,11
2023-11-15,4125.679,2,11
2023-11-16,4043.354,3,11
2023-11-17,3663.58,4,11
2023-11-18,3547.71,5,11
2023-11-19,3446.33,6,11
2023-11-20,3525.953,0,11
2023-11-21,3538.739,1,11
2023-11-22,3628.334,2,11
2023-11-23,3643.125,3,11
2023-11-24,3819.954,4,11
2023-11-25,3752.088,5,11
2023-11-26,4014.472,6,11
2023-11-27,3703.481,0,11
2023-11-28,3424.783,1,11
2023-11-29,3594.652,2,11
2023-11-30,3825.097,3,11
2023-12-01,3999.249,4,12
2023-12-02,4091.025,5,12
2023-12-03,4130.5,6,12
2023-12-04,3987.776,0,12
2023-12-05,4282.238,1,12
2023-12-06,3957.213,2,12
2023-12-07,3900.501,3,12
2023-12-08,4063.86,4,12
2023-12-09,4184.417,5,12
2023-12-10,4097.922,6,12
2023-12-11,4126.101,0,12
2023-12-12,3870.302,1,12
2023-12-13,3932.079,2,12
2023-12-14,3973.941,3,12
2023-12-15,3953.665,4,12
2023-12-16,4004.124,5,12
2023-12-17,4132.999,6,12
2023-12-18,4045.533,0,12
2023-12-19,4059.871,1,12
2023-12-20,4241.905,2,12
2023-12-21,3708.792,3,12
2023-12-22,3579.755,4,12
2023-12-23,3530.475,5,12
2023-12-24,3286.388,6,12
2023-12-25,3419.909,0,12
2023-12-26,3516.733,1,12
2023-12-27,3652.33,2,12
2023-12-28,3590.134,3,12
2023-12-29,3969.587,4,12
2023-12-30,3959.506,5,12
2023-12-31,3862.79,6,12
